timestamp,temperature,humidity,pm2_5
2025-02-10 19:22:54,25.15,46.43,4.2
2025-02-10 19:23:54,25.15,46.44,4.4
2025-02-10 19:25:21,25.145,46.47,4.3
2025-02-10 19:26:21,25.145,46.49,4.3
2025-02-10 19:27:21,25.14,46.51,4.3
2025-02-10 19:28:21,25.14,46.48,4.2
2025-02-10 19:29:21,25.14,46.53,4.6
2025-02-10 19:30:21,25.145,46.5,4.5
2025-02-10 19:31:21,25.145,46.46,4.5
2025-02-10 19:32:21,25.145,46.48,4.5
2025-02-10 19:33:21,25.145,46.47,4.5
2025-02-10 19:34:21,25.145,46.47,4.4
2025-02-10 19:35:21,25.145,46.43,4.7
2025-02-10 19:36:21,25.145,46.46,4.9
2025-02-10 19:37:21,25.145,46.47,5.2
2025-02-10 19:38:21,25.14,46.47,4.7
2025-02-10 19:39:21,25.14,46.45,3.8
2025-02-10 19:40:37,25.145,46.47,4.6
2025-02-10 19:41:37,25.145,46.48,4.7
2025-02-10 19:42:37,25.145,46.49,4.7
2025-02-10 19:43:37,25.145,46.5,4.7
2025-02-10 19:44:37,25.145,46.47,4.5
2025-02-10 19:45:37,25.145,46.46,4.5
2025-02-10 19:46:37,25.145,46.44,4.3
2025-02-10 19:47:37,25.14,46.45,4.8
2025-02-10 19:48:37,25.145,46.47,4.7
2025-02-10 19:49:37,25.145,46.44,4.7
2025-02-10 19:50:37,25.145,46.45,4.1
2025-02-10 19:51:37,25.145,46.46,4.1
2025-02-10 19:52:37,25.145,46.47,5.0
2025-02-10 19:53:37,25.145,46.44,4.3
2025-02-10 19:54:37,25.145,46.48,4.8
2025-02-10 19:55:26,25.145,46.45,4.5
2025-02-10 19:56:26,25.145,46.47,4.1
2025-02-10 19:57:26,25.145,46.46,4.2
2025-02-10 19:58:26,25.145,46.46,4.8
2025-02-10 19:59:26,25.145,46.46,4.4
2025-02-10 20:00:26,25.145,46.46,4.6
2025-02-10 20:01:26,25.145,46.47,4.2
2025-02-10 20:02:26,25.15,46.46,4.4
2025-02-10 20:03:26,25.15,46.46,4.5
2025-02-10 20:04:26,25.145,46.46,4.2
2025-02-10 20:05:26,25.145,46.45,4.1
2025-02-10 20:06:26,25.145,46.47,4.4
2025-02-10 20:07:26,25.14,46.45,4.4
2025-02-10 20:08:26,25.14,46.46,4.6
2025-02-10 20:09:26,25.14,46.47,4.4
2025-02-10 20:10:32,25.135,46.49,5.1
2025-02-10 20:11:32,25.135,46.48,4.3
2025-02-10 20:12:32,25.135,46.5,4.3
2025-02-10 20:13:32,25.135,46.49,4.1
2025-02-10 20:14:32,25.135,46.45,5.0
2025-02-10 20:15:32,25.135,46.46,4.6
2025-02-10 20:16:32,25.135,46.47,4.0
2025-02-10 20:17:32,25.135,46.5,4.0
2025-02-10 20:18:32,25.135,46.49,4.4
2025-02-10 20:19:32,25.135,46.48,4.1
2025-02-10 20:20:32,25.13,46.49,4.6
2025-02-10 20:21:32,25.13,46.48,4.3
2025-02-10 20:22:32,25.13,46.49,4.5
2025-02-10 20:23:32,25.13,46.49,4.9
2025-02-10 20:24:32,25.13,46.5,4.4
2025-02-10 20:25:48,25.13,46.52,5.2
2025-02-10 20:26:48,25.13,46.52,4.7
2025-02-10 20:27:48,25.13,46.5,4.6
2025-02-10 20:28:48,25.13,46.5,4.3
2025-02-10 20:29:48,25.13,46.51,4.8
2025-02-10 20:30:48,25.13,46.5,3.9
2025-02-10 20:31:48,25.13,46.5,4.3
2025-02-10 20:32:48,25.13,46.51,4.8
2025-02-10 20:33:48,25.13,46.49,4.1
2025-02-10 20:34:48,25.135,46.49,4.7
2025-02-10 20:35:48,25.135,46.49,4.4
2025-02-10 20:36:48,25.135,46.49,4.3
2025-02-10 20:37:48,25.13,46.48,4.5
2025-02-10 20:38:47,25.13,46.47,4.6
2025-02-10 20:39:47,25.13,46.47,4.2
2025-02-10 20:41:16,25.13,46.54,4.4
2025-02-10 20:42:16,25.13,46.52,4.7
2025-02-10 20:43:16,25.13,46.53,4.5
2025-02-10 20:44:16,25.13,46.52,4.6
2025-02-10 20:45:16,25.13,46.52,4.8
2025-02-10 20:46:16,25.135,46.54,4.7
2025-02-10 20:47:16,25.135,46.5,4.3
2025-02-10 20:48:16,25.135,46.5,4.9
2025-02-10 20:49:16,25.14,46.49,4.9
2025-02-10 20:50:16,25.14,46.51,4.6
2025-02-10 20:51:16,25.14,46.5,4.5
2025-02-10 20:52:16,25.145,46.5,4.4
2025-02-10 20:53:16,25.145,46.51,4.3
2025-02-10 20:54:16,25.145,46.51,5.0
2025-02-10 20:55:16,25.15,46.47,5.3
2025-02-10 20:56:10,25.15,46.46,4.9
2025-02-10 20:57:10,25.15,46.44,5.1
2025-02-10 20:58:10,25.15,46.42,4.8
2025-02-10 20:59:10,25.145,46.47,4.8
2025-02-10 21:00:10,25.145,46.46,4.9
2025-02-10 21:01:10,25.145,46.49,4.7
2025-02-10 21:02:10,25.145,46.47,4.9
2025-02-10 21:03:10,25.145,46.5,4.3
2025-02-10 21:04:10,25.15,46.49,4.8
2025-02-10 21:05:12,25.15,46.49,4.1
2025-02-10 21:05:56,25.15,46.5,4.9
2025-02-10 21:06:56,25.15,46.49,4.9
2025-02-10 21:07:56,25.155,46.47,4.3
2025-02-10 21:08:56,25.155,46.45,4.7
2025-02-10 21:09:56,25.16,46.45,4.4
2025-02-10 21:10:56,25.16,46.43,4.8
2025-02-10 21:11:56,25.16,46.44,4.5
2025-02-10 21:12:56,25.16,46.43,4.5
2025-02-10 21:13:56,25.165,46.44,4.4
2025-02-10 21:14:56,25.165,46.45,4.9
2025-02-10 21:15:56,25.165,46.44,5.2
2025-02-10 21:16:56,25.17,46.45,4.8
2025-02-10 21:17:56,25.17,46.43,4.7
2025-02-10 21:18:56,25.17,46.44,4.6
2025-02-10 21:19:56,25.175,46.43,4.8
2025-02-10 21:21:12,25.175,46.41,4.7
2025-02-10 21:22:12,25.175,46.4,4.4
2025-02-10 21:23:12,25.18,46.4,4.3
2025-02-10 21:24:12,25.18,46.37,4.6
2025-02-10 21:25:12,25.18,46.4,4.5
2025-02-10 21:26:12,25.18,46.39,4.6
2025-02-10 21:27:12,25.18,46.37,4.7
2025-02-10 21:28:12,25.18,46.38,5.0
2025-02-10 21:29:12,25.175,46.38,4.6
2025-02-10 21:30:12,25.17,46.39,4.6
2025-02-10 21:31:12,25.17,46.37,4.7
2025-02-10 21:32:12,25.165,46.38,4.9
2025-02-10 21:33:12,25.165,46.42,4.9
2025-02-10 21:34:12,25.165,46.41,4.3
2025-02-10 21:35:12,25.165,46.41,4.6
2025-02-10 21:36:08,25.165,46.42,4.1
2025-02-10 21:37:08,25.165,46.42,5.0
2025-02-10 21:38:08,25.165,46.41,5.1
2025-02-10 21:39:08,25.165,46.41,4.5
2025-02-10 21:40:08,25.16,46.41,4.9
2025-02-10 21:41:08,25.165,46.43,4.5
2025-02-10 21:42:08,25.165,46.42,4.9
2025-02-10 21:43:08,25.165,46.41,4.7
2025-02-10 21:44:08,25.17,46.42,4.3
2025-02-10 21:45:08,25.17,46.41,4.8
2025-02-10 21:46:08,25.17,46.37,4.5
2025-02-10 21:47:08,25.17,46.41,4.9
2025-02-10 21:48:08,25.17,46.39,4.4
2025-02-10 21:49:08,25.165,46.39,4.2
2025-02-10 21:50:08,25.165,46.39,4.6
2025-02-10 21:51:38,25.165,46.43,4.6
2025-02-10 21:52:38,25.165,46.42,4.5
2025-02-10 21:53:38,25.165,46.41,4.6
2025-02-10 21:54:38,25.165,46.42,4.8
2025-02-10 21:55:38,25.165,46.44,5.1
2025-02-10 21:56:38,25.16,46.44,4.5
2025-02-10 21:57:38,25.16,46.43,4.5
2025-02-10 21:58:38,25.16,46.46,4.4
2025-02-10 21:59:38,25.16,46.48,4.7
2025-02-10 22:00:38,25.16,46.44,4.5
2025-02-10 22:01:38,25.16,46.44,4.5
2025-02-10 22:02:38,25.16,46.46,4.7
2025-02-10 22:03:38,25.16,46.4,3.8
2025-02-10 22:04:38,25.16,46.38,4.4
2025-02-10 22:05:38,25.16,46.36,4.9
2025-02-10 22:06:50,25.16,46.38,4.2
2025-02-10 22:07:50,25.155,46.38,5.1
2025-02-10 22:08:50,25.155,46.38,4.7
2025-02-10 22:09:50,25.16,46.38,5.4
2025-02-10 22:10:50,25.16,46.35,4.5
2025-02-10 22:11:50,25.16,46.36,4.4
2025-02-10 22:12:50,25.155,46.37,4.6
2025-02-10 22:13:50,25.155,46.37,4.4
2025-02-10 22:14:50,25.155,46.38,5.2
2025-02-10 22:15:50,25.15,46.4,5.0
2025-02-10 22:16:50,25.15,46.4,4.8
2025-02-10 22:17:50,25.15,46.39,4.3
2025-02-10 22:18:50,25.145,46.39,4.3
2025-02-10 22:19:50,25.145,46.39,4.7
2025-02-10 22:20:50,25.145,46.41,5.1
2025-02-10 22:21:54,25.145,46.43,4.2
2025-02-10 22:22:54,25.14,46.45,4.8
2025-02-10 22:23:54,25.14,46.45,4.1
2025-02-10 22:24:54,25.14,46.44,4.5
2025-02-10 22:25:54,25.14,46.46,5.1
2025-02-10 22:26:54,25.145,46.44,4.7
2025-02-10 22:27:54,25.145,46.45,4.7
2025-02-10 22:28:54,25.145,46.45,5.0
2025-02-10 22:29:55,25.145,46.44,4.9
2025-02-10 22:30:55,25.145,46.43,4.1
2025-02-10 22:31:55,25.145,46.43,5.2
2025-02-10 22:32:55,25.14,46.42,4.6
2025-02-10 22:33:55,25.14,46.42,4.1
2025-02-10 22:34:55,25.135,46.42,4.7
2025-02-10 22:35:55,25.135,46.42,4.6
2025-02-10 22:37:04,25.135,46.42,5.1
2025-02-10 22:38:04,25.135,46.45,4.8
2025-02-10 22:39:04,25.135,46.46,4.9
2025-02-10 22:40:04,25.13,46.45,5.0
2025-02-10 22:41:04,25.13,46.43,4.7
2025-02-10 22:42:04,25.13,46.41,4.5
2025-02-10 22:43:04,25.13,46.42,4.5
2025-02-10 22:44:04,25.13,46.43,4.3
2025-02-10 22:45:04,25.13,46.43,4.5
2025-02-10 22:46:04,25.135,46.43,4.7
2025-02-10 22:47:04,25.135,46.45,5.2
2025-02-10 22:48:04,25.135,46.45,4.3
2025-02-10 22:49:04,25.135,46.42,5.0
2025-02-10 22:50:04,25.135,46.44,4.6
2025-02-10 22:51:04,25.135,46.42,4.6
2025-02-10 22:52:15,25.135,46.44,5.1
2025-02-10 22:53:15,25.135,46.43,5.1
2025-02-10 22:54:15,25.135,46.43,4.6
2025-02-10 22:55:15,25.135,46.44,4.9
2025-02-10 22:56:15,25.14,46.44,5.4
2025-02-10 22:57:15,25.14,46.42,5.1
2025-02-10 22:58:15,25.14,46.44,4.4
2025-02-10 22:59:15,25.14,46.44,4.6
2025-02-10 23:00:15,25.145,46.42,4.4
2025-02-10 23:01:15,25.145,46.43,5.2
2025-02-10 23:02:15,25.145,46.41,4.0
2025-02-10 23:03:15,25.145,46.42,4.7
2025-02-10 23:04:15,25.15,46.4,4.9
2025-02-10 23:05:15,25.15,46.4,4.9
2025-02-10 23:06:15,25.15,46.38,4.5
2025-02-10 23:07:19,25.15,46.41,4.5
2025-02-10 23:08:19,25.145,46.42,4.4
2025-02-10 23:09:19,25.145,46.45,5.1
2025-02-10 23:10:19,25.145,46.45,4.7
2025-02-10 23:11:19,25.145,46.44,4.6
2025-02-10 23:12:19,25.15,46.43,4.6
2025-02-10 23:13:19,25.15,46.42,4.7
2025-02-10 23:14:19,25.15,46.43,4.9
2025-02-10 23:15:19,25.15,46.41,5.0
2025-02-10 23:16:19,25.15,46.41,5.0
2025-02-10 23:17:19,25.145,46.41,4.8
2025-02-10 23:18:19,25.145,46.4,4.8
2025-02-10 23:19:19,25.145,46.38,4.6
2025-02-10 23:20:19,25.145,46.41,4.9
2025-02-10 23:21:19,25.14,46.41,4.8
2025-02-10 23:22:34,25.14,46.45,4.4
2025-02-10 23:23:34,25.14,46.44,4.4
2025-02-10 23:24:34,25.14,46.44,4.8
2025-02-10 23:25:34,25.14,46.43,5.2
2025-02-10 23:26:34,25.14,46.43,4.2
2025-02-10 23:27:34,25.14,46.44,4.8
2025-02-10 23:28:34,25.14,46.45,4.9
2025-02-10 23:29:34,25.14,46.42,4.5
2025-02-10 23:30:34,25.14,46.42,5.1
2025-02-10 23:31:34,25.14,46.42,5.0
2025-02-10 23:32:34,25.14,46.41,5.2
2025-02-10 23:33:34,25.14,46.41,4.3
2025-02-10 23:34:34,25.14,46.41,4.2
2025-02-10 23:35:34,25.135,46.39,4.9
2025-02-10 23:36:34,25.13,46.43,4.8
2025-02-10 23:37:51,25.13,46.47,5.0
2025-02-10 23:38:51,25.13,46.44,4.6
2025-02-10 23:39:51,25.13,46.46,4.6
2025-02-10 23:40:51,25.13,46.44,4.2
2025-02-10 23:41:51,25.13,46.44,4.6
2025-02-10 23:42:51,25.13,46.44,4.8
2025-02-10 23:43:51,25.13,46.44,4.9
2025-02-10 23:44:51,25.13,46.45,4.8
2025-02-10 23:45:51,25.13,46.43,4.6
2025-02-10 23:46:51,25.125,46.48,5.3
2025-02-10 23:47:51,25.125,46.42,4.7
2025-02-10 23:48:51,25.125,46.45,4.4
2025-02-10 23:49:51,25.12,46.44,4.9
2025-02-10 23:50:51,25.12,46.43,4.5
2025-02-10 23:51:51,25.12,46.47,4.8
2025-02-10 23:53:02,25.115,46.47,4.9
2025-02-10 23:54:02,25.115,46.47,4.9
2025-02-10 23:55:02,25.115,46.46,4.5
2025-02-10 23:56:02,25.115,46.5,5.1
2025-02-10 23:57:02,25.11,46.49,4.6
2025-02-10 23:58:02,25.11,46.5,4.6
2025-02-10 23:59:02,25.11,46.52,4.8
2025-02-11 00:00:02,25.11,46.49,4.5
2025-02-11 00:01:02,25.11,46.48,4.9
2025-02-11 00:02:02,25.11,46.49,4.7
2025-02-11 00:03:02,25.11,46.49,4.1
2025-02-11 00:04:02,25.11,46.54,4.8
2025-02-11 00:05:02,25.115,46.51,4.5
2025-02-11 00:06:02,25.115,46.52,4.9
2025-02-11 00:07:02,25.115,46.51,4.5
2025-02-11 00:08:12,25.115,46.52,4.3
2025-02-11 00:09:12,25.115,46.51,4.5
2025-02-11 00:10:12,25.115,46.51,4.7
2025-02-11 00:11:12,25.12,46.49,4.6
2025-02-11 00:12:12,25.12,46.47,4.5
2025-02-11 00:13:12,25.12,46.47,4.4
2025-02-11 00:14:12,25.12,46.49,4.3
2025-02-11 00:15:12,25.12,46.48,4.8
2025-02-11 00:16:12,25.12,46.5,4.5
2025-02-11 00:17:12,25.12,46.48,5.2
2025-02-11 00:18:12,25.12,46.47,4.5
2025-02-11 00:19:12,25.12,46.5,4.9
2025-02-11 00:20:12,25.12,46.48,4.5
2025-02-11 00:21:12,25.12,46.45,4.6
2025-02-11 00:22:12,25.115,46.5,4.7
2025-02-11 00:23:12,25.115,46.51,4.6
2025-02-11 00:24:12,25.115,46.49,4.2
2025-02-11 00:25:12,25.11,46.52,4.4
2025-02-11 00:26:12,25.11,46.5,4.5
2025-02-11 00:27:12,25.11,46.5,5.0
2025-02-11 00:28:12,25.11,46.5,4.6
2025-02-11 00:29:12,25.11,46.5,4.9
2025-02-11 00:30:12,25.11,46.53,5.0
2025-02-11 00:31:12,25.115,46.52,5.0
2025-02-11 00:32:12,25.115,46.5,5.3
2025-02-11 00:33:12,25.115,46.49,4.4
2025-02-11 00:34:12,25.115,46.5,4.5
2025-02-11 00:35:12,25.12,46.51,4.6
2025-02-11 00:36:12,25.12,46.5,4.3
2025-02-11 00:37:12,25.12,46.5,4.5
2025-02-11 00:38:31,25.12,46.52,5.1
2025-02-11 00:39:31,25.12,46.52,4.5
2025-02-11 00:40:31,25.125,46.52,4.5
2025-02-11 00:41:31,25.125,46.51,4.4
2025-02-11 00:42:31,25.13,46.5,4.4
2025-02-11 00:43:31,25.13,46.48,4.6
2025-02-11 00:44:31,25.135,46.49,4.8
2025-02-11 00:45:31,25.135,46.45,4.5
2025-02-11 00:46:31,25.13,46.44,4.1
2025-02-11 00:47:31,25.13,46.44,4.3
2025-02-11 00:48:31,25.13,46.47,4.4
2025-02-11 00:49:31,25.13,46.44,4.8
2025-02-11 00:50:31,25.13,46.46,4.4
2025-02-11 00:51:31,25.13,46.46,4.5
2025-02-11 00:52:31,25.125,46.44,5.1
2025-02-11 00:53:34,25.125,46.47,4.2
2025-02-11 00:54:34,25.125,46.46,4.1
2025-02-11 00:55:34,25.12,46.48,4.7
2025-02-11 00:56:34,25.12,46.49,4.1
2025-02-11 00:57:34,25.12,46.5,4.5
2025-02-11 00:58:34,25.12,46.5,4.6
2025-02-11 00:59:34,25.12,46.48,4.4
2025-02-11 01:00:34,25.115,46.51,4.6
2025-02-11 01:01:34,25.115,46.51,4.3
2025-02-11 01:02:34,25.115,46.52,4.9
2025-02-11 01:03:33,25.115,46.54,4.8
2025-02-11 01:04:33,25.12,46.51,4.6
2025-02-11 01:05:33,25.12,46.53,4.4
2025-02-11 01:06:33,25.12,46.52,4.3
2025-02-11 01:07:33,25.12,46.5,4.5
2025-02-11 01:08:54,25.12,46.53,4.3
2025-02-11 01:09:54,25.12,46.5,4.8
2025-02-11 01:10:54,25.12,46.53,4.4
2025-02-11 01:11:54,25.12,46.53,5.2
2025-02-11 01:12:54,25.12,46.55,4.7
2025-02-11 01:13:54,25.12,46.52,4.8
2025-02-11 01:14:54,25.12,46.52,4.8
2025-02-11 01:15:54,25.12,46.52,4.3
2025-02-11 01:16:54,25.12,46.52,4.1
2025-02-11 01:17:54,25.12,46.53,4.2
2025-02-11 01:18:54,25.12,46.52,5.0
2025-02-11 01:19:54,25.125,46.52,4.5
2025-02-11 01:20:54,25.125,46.53,4.5
2025-02-11 01:21:54,25.13,46.51,4.5
2025-02-11 01:22:54,25.13,46.49,4.7
2025-02-11 01:23:36,25.13,46.5,4.3
2025-02-11 01:24:36,25.13,46.53,3.8
2025-02-11 01:25:36,25.135,46.53,3.8
2025-02-11 01:26:36,25.135,46.53,4.7
2025-02-11 01:27:36,25.14,46.51,4.5
2025-02-11 01:28:36,25.14,46.54,4.5
2025-02-11 01:29:36,25.14,46.52,3.8
2025-02-11 01:30:36,25.145,46.5,4.4
2025-02-11 01:31:36,25.145,46.48,4.3
2025-02-11 01:32:36,25.145,46.47,4.5
2025-02-11 01:33:36,25.145,46.46,4.7
2025-02-11 01:34:36,25.145,46.48,4.3
2025-02-11 01:35:36,25.14,46.48,4.2
2025-02-11 01:36:36,25.14,46.46,4.5
2025-02-11 01:37:36,25.14,46.48,4.2
2025-02-11 01:38:59,25.135,46.52,5.0
2025-02-11 01:39:59,25.135,46.51,4.5
2025-02-11 01:40:59,25.135,46.52,4.6
2025-02-11 01:41:59,25.135,46.5,5.5
2025-02-11 01:42:59,25.135,46.51,4.4
2025-02-11 01:43:59,25.135,46.51,4.6
2025-02-11 01:44:59,25.135,46.5,5.1
2025-02-11 01:45:59,25.13,46.52,4.6
2025-02-11 01:46:59,25.13,46.51,5.0
2025-02-11 01:47:59,25.13,46.53,4.1
2025-02-11 01:48:59,25.13,46.53,4.6
2025-02-11 01:49:59,25.13,46.51,5.0
2025-02-11 01:50:59,25.13,46.51,4.9
2025-02-11 01:51:58,25.13,46.5,4.1
2025-02-11 01:52:58,25.13,46.5,4.4
2025-02-11 01:54:08,25.13,46.48,4.4
2025-02-11 01:55:08,25.13,46.52,4.3
2025-02-11 01:56:08,25.13,46.53,5.2
2025-02-11 01:57:08,25.13,46.53,4.6
2025-02-11 01:58:08,25.13,46.51,4.7
2025-02-11 01:59:08,25.13,46.5,4.6
2025-02-11 02:00:08,25.13,46.5,5.2
2025-02-11 02:01:08,25.125,46.51,4.9
2025-02-11 02:02:08,25.12,46.51,5.0
2025-02-11 02:03:08,25.12,46.53,4.6
2025-02-11 02:04:08,25.12,46.54,5.2
2025-02-11 02:05:08,25.12,46.54,5.0
2025-02-11 02:06:08,25.12,46.55,4.7
2025-02-11 02:07:08,25.12,46.53,4.8
2025-02-11 02:08:08,25.12,46.54,5.0
2025-02-11 02:09:28,25.12,46.56,4.7
2025-02-11 02:10:28,25.115,46.55,4.2
2025-02-11 02:11:28,25.115,46.55,5.1
2025-02-11 02:12:28,25.115,46.56,4.6
2025-02-11 02:13:28,25.115,46.57,4.5
2025-02-11 02:14:28,25.12,46.55,4.4
2025-02-11 02:15:28,25.115,46.55,4.8
2025-02-11 02:16:28,25.115,46.52,4.7
2025-02-11 02:17:28,25.115,46.56,4.9
2025-02-11 02:18:28,25.115,46.57,4.8
2025-02-11 02:19:28,25.115,46.56,4.7
2025-02-11 02:20:28,25.12,46.56,5.2
2025-02-11 02:21:28,25.12,46.56,4.7
2025-02-11 02:22:28,25.12,46.53,4.8
2025-02-11 02:23:28,25.115,46.54,4.4
2025-02-11 02:24:35,25.12,46.55,5.3
2025-02-11 02:25:35,25.115,46.55,5.0
2025-02-11 02:26:35,25.115,46.59,5.0
2025-02-11 02:27:35,25.115,46.57,5.0
2025-02-11 02:28:35,25.115,46.59,4.5
2025-02-11 02:29:35,25.115,46.58,4.8
2025-02-11 02:30:35,25.115,46.55,5.0
2025-02-11 02:31:35,25.11,46.54,5.2
2025-02-11 02:32:35,25.11,46.57,5.3
2025-02-11 02:33:35,25.11,46.59,4.9
2025-02-11 02:34:35,25.11,46.62,5.1
2025-02-11 02:35:35,25.11,46.58,5.2
2025-02-11 02:36:35,25.105,46.59,4.8
2025-02-11 02:37:35,25.105,46.61,5.1
2025-02-11 02:38:35,25.105,46.61,4.6
2025-02-11 02:39:39,25.105,46.65,5.0
2025-02-11 02:40:39,25.105,46.6,4.8
2025-02-11 02:41:39,25.105,46.62,4.7
2025-02-11 02:42:39,25.105,46.63,4.9
2025-02-11 02:43:39,25.105,46.63,4.7
2025-02-11 02:44:39,25.105,46.61,4.6
2025-02-11 02:45:39,25.11,46.64,4.4
2025-02-11 02:46:39,25.11,46.65,4.6
2025-02-11 02:47:39,25.11,46.63,4.9
2025-02-11 02:48:39,25.11,46.63,5.0
2025-02-11 02:49:39,25.115,46.63,4.8
2025-02-11 02:50:39,25.115,46.61,4.6
2025-02-11 02:51:39,25.115,46.6,5.1
2025-02-11 02:52:39,25.115,46.64,4.9
2025-02-11 02:53:39,25.115,46.61,5.1
2025-02-11 02:54:35,25.115,46.63,4.8
2025-02-11 02:55:35,25.115,46.64,5.0
2025-02-11 02:56:35,25.115,46.65,4.5
2025-02-11 02:57:35,25.12,46.65,5.0
2025-02-11 02:58:35,25.12,46.68,4.6
2025-02-11 02:59:35,25.125,46.64,4.6
2025-02-11 03:00:35,25.125,46.61,5.0
2025-02-11 03:01:35,25.13,46.61,5.0
2025-02-11 03:02:35,25.13,46.61,4.8
2025-02-11 03:03:35,25.13,46.61,5.0
2025-02-11 03:04:35,25.135,46.61,5.1
2025-02-11 03:05:35,25.135,46.62,5.2
2025-02-11 03:06:35,25.135,46.61,5.0
2025-02-11 03:07:35,25.135,46.6,5.0
2025-02-11 03:08:35,25.135,46.58,4.7
2025-02-11 03:09:59,25.13,46.64,4.7
2025-02-11 03:10:59,25.13,46.61,4.8
2025-02-11 03:11:59,25.135,46.61,5.3
2025-02-11 03:12:59,25.14,46.63,4.9
2025-02-11 03:13:59,25.14,46.59,4.6
2025-02-11 03:14:59,25.145,46.6,5.4
2025-02-11 03:15:59,25.145,46.59,4.7
2025-02-11 03:16:59,25.15,46.58,4.8
2025-02-11 03:17:59,25.15,46.58,5.0
2025-02-11 03:18:59,25.15,46.6,4.8
2025-02-11 03:19:59,25.15,46.59,5.1
2025-02-11 03:20:59,25.155,46.61,4.5
2025-02-11 03:21:59,25.155,46.58,5.1
2025-02-11 03:22:59,25.155,46.55,5.6
