timestamp,temperature,humidity,pm2_5
2025-02-10 20:54:16,24.885,47.67,4.6
2025-02-10 20:55:16,24.89,47.63,4.1
2025-02-10 20:56:16,24.89,47.63,3.9
2025-02-10 20:57:16,24.89,47.63,4.7
2025-02-10 20:58:16,24.885,47.59,4.3
2025-02-10 20:59:16,24.885,47.62,4.3
2025-02-10 21:00:16,24.885,47.63,4.2
2025-02-10 21:01:16,24.885,47.65,4.4
2025-02-10 21:02:16,24.88,47.65,3.9
2025-02-10 21:03:16,24.88,47.67,4.3
2025-02-10 21:04:13,24.88,47.66,4.5
2025-02-10 21:05:16,24.875,47.68,4.3
2025-02-10 21:06:16,24.875,47.69,3.8
2025-02-10 21:07:16,24.875,47.66,3.7
2025-02-10 21:08:16,24.88,47.65,4.2
2025-02-10 21:09:16,24.88,47.65,4.6
2025-02-10 21:10:16,24.88,47.66,4.3
2025-02-10 21:11:16,24.88,47.64,5.0
2025-02-10 21:12:16,24.885,47.66,4.1
2025-02-10 21:13:16,24.88,47.65,4.2
2025-02-10 21:14:16,24.885,47.66,4.3
2025-02-10 21:15:15,24.885,47.67,4.4
2025-02-10 21:16:15,24.88,47.64,4.2
2025-02-10 21:17:15,24.88,47.65,3.7
2025-02-10 21:18:15,24.88,47.63,3.8
2025-02-10 21:19:15,24.88,47.66,4.2
2025-02-10 21:20:07,24.88,47.69,4.5
2025-02-10 21:21:07,24.88,47.67,3.9
2025-02-10 21:22:07,24.88,47.64,3.9
2025-02-10 21:23:07,24.885,47.64,4.0
2025-02-10 21:24:07,24.885,47.64,4.2
2025-02-10 21:25:07,24.885,47.66,3.8
2025-02-10 21:26:07,24.89,47.63,4.4
2025-02-10 21:27:07,24.89,47.64,4.7
2025-02-10 21:28:07,24.885,47.64,3.3
2025-02-10 21:29:07,24.885,47.64,4.4
2025-02-10 21:30:07,24.88,47.64,4.1
2025-02-10 21:31:07,24.88,47.63,4.5
2025-02-10 21:32:07,24.88,47.62,3.9
2025-02-10 21:33:07,24.88,47.62,4.2
2025-02-10 21:34:07,24.88,47.65,4.3
2025-02-10 21:35:22,24.88,47.64,4.3
2025-02-10 21:36:22,24.88,47.62,3.9
2025-02-10 21:37:22,24.88,47.63,3.7
2025-02-10 21:38:22,24.88,47.66,4.2
2025-02-10 21:39:22,24.88,47.65,4.0
2025-02-10 21:40:22,24.88,47.66,4.3
2025-02-10 21:41:22,24.88,47.66,4.0
2025-02-10 21:42:22,24.88,47.64,4.2
2025-02-10 21:43:22,24.88,47.65,3.6
2025-02-10 21:44:22,24.885,47.64,4.6
2025-02-10 21:45:22,24.885,47.61,4.7
2025-02-10 21:46:22,24.885,47.63,4.0
2025-02-10 21:47:22,24.885,47.65,4.0
2025-02-10 21:48:22,24.88,47.62,3.7
2025-02-10 21:49:22,24.885,47.62,4.2
2025-02-10 21:50:22,24.88,47.65,4.3
2025-02-10 21:51:22,24.88,47.68,4.1
2025-02-10 21:52:22,24.885,47.64,4.3
2025-02-10 21:53:22,24.885,47.65,4.2
2025-02-10 21:54:22,24.885,47.66,4.2
2025-02-10 21:55:22,24.885,47.67,4.0
2025-02-10 21:56:22,24.885,47.68,4.7
2025-02-10 21:57:22,24.885,47.69,4.0
2025-02-10 21:58:22,24.885,47.7,3.7
2025-02-10 21:59:22,24.885,47.69,4.5
2025-02-10 22:00:22,24.885,47.69,3.4
2025-02-10 22:01:22,24.88,47.66,4.1
2025-02-10 22:02:22,24.88,47.67,4.3
2025-02-10 22:03:22,24.885,47.62,3.5
2025-02-10 22:04:22,24.885,47.61,3.7
2025-02-10 22:05:43,24.88,47.58,4.2
2025-02-10 22:06:43,24.88,47.61,4.3
2025-02-10 22:07:43,24.88,47.57,4.3
2025-02-10 22:08:43,24.88,47.59,4.4
2025-02-10 22:09:43,24.88,47.58,3.4
2025-02-10 22:10:43,24.88,47.59,3.9
2025-02-10 22:11:43,24.88,47.58,4.5
2025-02-10 22:12:43,24.88,47.59,4.3
2025-02-10 22:13:43,24.875,47.59,4.0
2025-02-10 22:14:43,24.875,47.61,4.0
2025-02-10 22:15:43,24.875,47.63,4.0
2025-02-10 22:16:43,24.875,47.63,4.4
2025-02-10 22:17:43,24.875,47.6,4.5
2025-02-10 22:18:43,24.875,47.64,3.9
2025-02-10 22:19:43,24.875,47.6,3.9
2025-02-10 22:20:57,24.875,47.65,4.7
2025-02-10 22:21:57,24.875,47.66,4.1
2025-02-10 22:22:57,24.875,47.66,4.1
2025-02-10 22:23:57,24.875,47.65,3.7
2025-02-10 22:24:57,24.87,47.65,4.2
2025-02-10 22:25:57,24.87,47.67,3.8
2025-02-10 22:26:57,24.875,47.66,4.1
2025-02-10 22:27:57,24.875,47.66,3.8
2025-02-10 22:28:57,24.875,47.65,4.4
2025-02-10 22:29:57,24.875,47.65,3.9
2025-02-10 22:30:57,24.875,47.63,4.1
2025-02-10 22:31:57,24.875,47.63,3.7
2025-02-10 22:32:57,24.875,47.63,3.9
2025-02-10 22:33:57,24.875,47.63,4.4
2025-02-10 22:34:57,24.875,47.63,4.4
2025-02-10 22:35:50,24.875,47.65,4.2
2025-02-10 22:36:50,24.875,47.63,4.2
2025-02-10 22:37:50,24.875,47.63,4.3
2025-02-10 22:38:50,24.875,47.64,3.7
2025-02-10 22:39:50,24.875,47.62,4.4
2025-02-10 22:40:50,24.875,47.62,4.0
2025-02-10 22:41:50,24.875,47.61,3.7
2025-02-10 22:42:50,24.875,47.59,4.5
2025-02-10 22:43:50,24.875,47.6,4.2
2025-02-10 22:44:50,24.875,47.59,4.0
2025-02-10 22:45:50,24.875,47.59,4.4
2025-02-10 22:46:50,24.875,47.62,5.1
2025-02-10 22:47:50,24.875,47.59,4.8
2025-02-10 22:48:50,24.875,47.63,4.2
2025-02-10 22:49:50,24.875,47.61,4.3
2025-02-10 22:51:05,24.875,47.63,4.4
2025-02-10 22:52:05,24.88,47.61,4.2
2025-02-10 22:53:05,24.875,47.61,4.2
2025-02-10 22:54:05,24.875,47.6,4.0
2025-02-10 22:55:05,24.88,47.62,4.1
2025-02-10 22:56:05,24.88,47.61,4.2
2025-02-10 22:57:05,24.88,47.62,3.6
2025-02-10 22:58:05,24.88,47.64,4.1
2025-02-10 22:59:05,24.88,47.62,4.0
2025-02-10 23:00:05,24.875,47.63,4.0
2025-02-10 23:01:05,24.88,47.64,4.0
2025-02-10 23:02:05,24.88,47.63,4.6
2025-02-10 23:03:05,24.88,47.64,4.6
2025-02-10 23:04:05,24.88,47.61,3.6
2025-02-10 23:05:05,24.885,47.61,4.2
2025-02-10 23:06:22,24.885,47.61,3.8
2025-02-10 23:07:22,24.885,47.64,4.2
2025-02-10 23:08:22,24.885,47.63,4.0
2025-02-10 23:09:22,24.88,47.63,4.0
2025-02-10 23:10:22,24.88,47.65,3.9
2025-02-10 23:11:22,24.88,47.63,4.1
2025-02-10 23:12:22,24.88,47.64,4.0
2025-02-10 23:13:22,24.88,47.64,4.2
2025-02-10 23:14:22,24.88,47.63,4.4
2025-02-10 23:15:22,24.88,47.64,3.8
2025-02-10 23:16:22,24.875,47.6,4.4
2025-02-10 23:17:22,24.875,47.63,4.2
2025-02-10 23:18:22,24.875,47.63,4.2
2025-02-10 23:19:22,24.875,47.61,4.2
2025-02-10 23:20:22,24.875,47.62,4.6
2025-02-10 23:21:44,24.87,47.63,4.2
2025-02-10 23:22:44,24.87,47.65,4.4
2025-02-10 23:23:44,24.87,47.65,4.8
2025-02-10 23:24:44,24.87,47.64,4.2
2025-02-10 23:25:44,24.875,47.65,4.4
2025-02-10 23:26:44,24.875,47.63,4.1
2025-02-10 23:27:44,24.87,47.62,4.1
2025-02-10 23:28:44,24.87,47.65,4.1
2025-02-10 23:29:44,24.87,47.63,4.1
2025-02-10 23:30:44,24.87,47.62,4.0
2025-02-10 23:31:44,24.87,47.61,4.4
2025-02-10 23:32:44,24.87,47.59,3.7
2025-02-10 23:33:44,24.87,47.62,3.9
2025-02-10 23:34:44,24.865,47.64,4.0
2025-02-10 23:35:44,24.865,47.64,4.3
2025-02-10 23:36:25,24.865,47.68,4.5
2025-02-10 23:37:25,24.865,47.66,4.0
2025-02-10 23:38:25,24.865,47.68,4.4
2025-02-10 23:39:25,24.865,47.64,4.2
2025-02-10 23:40:25,24.865,47.66,4.2
2025-02-10 23:41:25,24.87,47.66,4.2
2025-02-10 23:42:25,24.87,47.65,4.3
2025-02-10 23:43:25,24.87,47.65,4.2
2025-02-10 23:44:25,24.875,47.66,4.2
2025-02-10 23:45:25,24.87,47.63,5.0
2025-02-10 23:46:25,24.87,47.63,4.2
2025-02-10 23:47:25,24.87,47.64,4.8
2025-02-10 23:48:25,24.87,47.62,4.4
2025-02-10 23:49:25,24.87,47.63,4.3
2025-02-10 23:50:25,24.87,47.61,3.9
2025-02-10 23:51:52,24.87,47.64,4.2
2025-02-10 23:52:52,24.87,47.63,4.2
2025-02-10 23:53:52,24.87,47.65,4.4
2025-02-10 23:54:52,24.87,47.64,4.6
2025-02-10 23:55:52,24.87,47.64,4.2
2025-02-10 23:56:52,24.87,47.65,4.5
2025-02-10 23:57:52,24.87,47.66,4.0
2025-02-10 23:58:52,24.865,47.68,4.4
2025-02-10 23:59:52,24.87,47.66,4.2
2025-02-11 00:00:52,24.87,47.65,4.6
2025-02-11 00:01:52,24.87,47.64,4.2
2025-02-11 00:02:52,24.865,47.63,3.9
2025-02-11 00:03:52,24.865,47.67,4.0
2025-02-11 00:04:52,24.865,47.67,4.1
2025-02-11 00:05:52,24.865,47.66,4.0
2025-02-11 00:07:00,24.865,47.67,3.6
2025-02-11 00:08:00,24.865,47.69,5.1
2025-02-11 00:09:00,24.865,47.68,4.1
2025-02-11 00:10:00,24.865,47.67,4.2
2025-02-11 00:11:00,24.865,47.64,4.4
2025-02-11 00:12:00,24.865,47.64,4.2
2025-02-11 00:13:00,24.865,47.66,4.2
2025-02-11 00:14:00,24.865,47.67,4.5
2025-02-11 00:15:00,24.865,47.66,4.1
2025-02-11 00:16:00,24.87,47.68,4.1
2025-02-11 00:17:00,24.87,47.67,4.0
2025-02-11 00:18:00,24.865,47.65,4.2
2025-02-11 00:19:00,24.865,47.66,4.2
2025-02-11 00:20:00,24.865,47.65,4.0
2025-02-11 00:21:00,24.865,47.63,3.9
2025-02-11 00:22:01,24.865,47.65,4.8
2025-02-11 00:23:01,24.86,47.66,3.6
2025-02-11 00:24:01,24.865,47.67,4.0
2025-02-11 00:25:01,24.86,47.67,4.3
2025-02-11 00:26:01,24.86,47.68,4.4
2025-02-11 00:27:01,24.86,47.66,4.3
2025-02-11 00:28:01,24.86,47.65,4.1
2025-02-11 00:29:01,24.855,47.67,4.0
2025-02-11 00:30:01,24.855,47.67,3.7
2025-02-11 00:31:01,24.855,47.69,4.4
2025-02-11 00:32:01,24.855,47.68,4.6
2025-02-11 00:33:01,24.86,47.7,3.6
2025-02-11 00:34:01,24.86,47.69,4.0
2025-02-11 00:35:01,24.86,47.7,4.2
2025-02-11 00:36:01,24.86,47.68,4.1
2025-02-11 00:37:31,24.86,47.7,4.5
2025-02-11 00:38:31,24.86,47.69,4.0
2025-02-11 00:39:31,24.865,47.71,3.8
2025-02-11 00:40:31,24.86,47.71,4.2
2025-02-11 00:41:31,24.865,47.72,3.7
2025-02-11 00:42:31,24.865,47.7,3.2
2025-02-11 00:43:31,24.87,47.67,4.1
2025-02-11 00:44:31,24.87,47.68,3.7
2025-02-11 00:45:31,24.875,47.67,4.2
2025-02-11 00:46:31,24.875,47.64,4.6
2025-02-11 00:47:31,24.875,47.66,4.5
2025-02-11 00:48:31,24.875,47.65,4.0
2025-02-11 00:49:31,24.875,47.65,4.2
2025-02-11 00:50:31,24.875,47.66,3.9
2025-02-11 00:51:31,24.87,47.63,4.4
2025-02-11 00:52:17,24.87,47.67,3.6
2025-02-11 00:53:17,24.87,47.66,4.0
2025-02-11 00:54:17,24.87,47.64,3.9
2025-02-11 00:55:17,24.865,47.66,4.3
2025-02-11 00:56:17,24.865,47.68,4.0
2025-02-11 00:57:17,24.865,47.67,3.7
2025-02-11 00:58:17,24.865,47.68,4.6
2025-02-11 00:59:17,24.865,47.7,4.5
2025-02-11 01:00:17,24.865,47.69,3.9
2025-02-11 01:01:17,24.86,47.69,4.6
2025-02-11 01:02:17,24.86,47.69,3.5
2025-02-11 01:03:17,24.86,47.71,3.7
2025-02-11 01:04:17,24.86,47.7,3.9
2025-02-11 01:05:17,24.86,47.72,3.8
2025-02-11 01:06:17,24.86,47.7,3.8
2025-02-11 01:07:34,24.86,47.71,3.7
2025-02-11 01:08:34,24.86,47.71,3.9
2025-02-11 01:09:34,24.86,47.7,3.7
2025-02-11 01:10:34,24.86,47.72,4.4
2025-02-11 01:11:34,24.86,47.72,4.1
2025-02-11 01:12:34,24.86,47.73,3.7
2025-02-11 01:13:34,24.86,47.7,4.0
2025-02-11 01:14:34,24.86,47.73,4.4
2025-02-11 01:15:34,24.86,47.73,4.1
2025-02-11 01:16:34,24.86,47.71,4.3
2025-02-11 01:17:34,24.86,47.71,4.0
2025-02-11 01:18:34,24.86,47.73,3.5
2025-02-11 01:19:34,24.86,47.72,3.5
2025-02-11 01:20:34,24.86,47.72,3.9
2025-02-11 01:21:34,24.855,47.74,4.2
2025-02-11 01:22:55,24.86,47.73,3.9
2025-02-11 01:23:55,24.86,47.75,3.9
2025-02-11 01:24:55,24.86,47.73,4.8
2025-02-11 01:25:55,24.86,47.74,4.2
2025-02-11 01:26:55,24.86,47.75,3.7
2025-02-11 01:27:55,24.865,47.76,3.8
2025-02-11 01:28:55,24.865,47.75,4.3
2025-02-11 01:29:55,24.865,47.71,4.2
2025-02-11 01:30:55,24.865,47.73,3.6
2025-02-11 01:31:55,24.865,47.72,4.4
2025-02-11 01:32:55,24.865,47.69,3.8
2025-02-11 01:33:55,24.865,47.69,3.3
2025-02-11 01:34:55,24.865,47.74,4.0
2025-02-11 01:35:55,24.865,47.73,3.4
2025-02-11 01:36:55,24.865,47.73,4.5
2025-02-11 01:37:54,24.865,47.74,3.8
2025-02-11 01:38:54,24.865,47.74,4.2
2025-02-11 01:39:54,24.865,47.76,4.0
2025-02-11 01:40:54,24.865,47.73,3.9
2025-02-11 01:41:54,24.865,47.72,4.8
2025-02-11 01:42:54,24.865,47.73,4.5
2025-02-11 01:43:54,24.865,47.73,3.8
2025-02-11 01:44:54,24.865,47.72,3.9
2025-02-11 01:45:54,24.86,47.74,3.3
2025-02-11 01:46:54,24.86,47.74,4.2
2025-02-11 01:47:54,24.86,47.74,4.5
2025-02-11 01:48:54,24.86,47.73,3.5
2025-02-11 01:49:54,24.86,47.73,4.1
2025-02-11 01:50:54,24.86,47.72,4.1
2025-02-11 01:51:54,24.86,47.7,3.8
2025-02-11 01:53:14,24.865,47.72,4.3
2025-02-11 01:54:14,24.865,47.7,3.7
2025-02-11 01:55:14,24.865,47.71,4.3
2025-02-11 01:56:14,24.865,47.72,4.1
2025-02-11 01:57:14,24.865,47.73,3.4
2025-02-11 01:58:14,24.865,47.72,4.3
2025-02-11 01:59:14,24.86,47.7,4.2
2025-02-11 02:00:14,24.86,47.73,3.5
2025-02-11 02:01:14,24.855,47.73,4.2
2025-02-11 02:02:14,24.855,47.73,4.2
2025-02-11 02:03:14,24.855,47.74,4.0
2025-02-11 02:04:14,24.855,47.76,3.8
2025-02-11 02:05:14,24.855,47.76,4.5
2025-02-11 02:06:14,24.855,47.75,4.6
2025-02-11 02:07:14,24.855,47.75,4.0
2025-02-11 02:08:09,24.855,47.75,3.6
2025-02-11 02:09:09,24.855,47.76,4.0
2025-02-11 02:10:09,24.855,47.77,3.9
2025-02-11 02:11:09,24.855,47.77,4.0
2025-02-11 02:12:09,24.86,47.77,3.9
2025-02-11 02:13:09,24.86,47.77,4.8
2025-02-11 02:14:09,24.86,47.77,3.9
2025-02-11 02:15:09,24.86,47.77,4.0
2025-02-11 02:16:09,24.86,47.75,4.1
2025-02-11 02:17:09,24.86,47.73,3.6
2025-02-11 02:18:09,24.86,47.76,4.0
2025-02-11 02:19:09,24.86,47.77,3.9
2025-02-11 02:20:09,24.855,47.76,4.2
2025-02-11 02:21:09,24.86,47.76,4.6
2025-02-11 02:22:09,24.86,47.73,3.9
2025-02-11 02:23:21,24.86,47.73,4.2
2025-02-11 02:24:21,24.86,47.74,4.3
2025-02-11 02:25:21,24.86,47.77,3.9
2025-02-11 02:26:21,24.86,47.78,4.1
2025-02-11 02:27:21,24.86,47.77,4.1
2025-02-11 02:28:21,24.855,47.78,4.1
2025-02-11 02:29:21,24.855,47.78,4.3
2025-02-11 02:30:21,24.86,47.78,3.9
2025-02-11 02:31:21,24.86,47.76,4.2
2025-02-11 02:32:21,24.86,47.78,4.0
2025-02-11 02:33:21,24.86,47.78,4.9
2025-02-11 02:34:21,24.86,47.81,4.8
2025-02-11 02:35:21,24.86,47.78,4.5
2025-02-11 02:36:21,24.86,47.8,4.5
2025-02-11 02:37:21,24.86,47.81,4.7
2025-02-11 02:38:49,24.86,47.81,3.9
2025-02-11 02:39:49,24.86,47.82,3.8
2025-02-11 02:40:49,24.86,47.78,3.5
2025-02-11 02:41:49,24.86,47.79,4.1
2025-02-11 02:42:49,24.86,47.78,4.4
2025-02-11 02:43:49,24.86,47.78,3.8
2025-02-11 02:44:49,24.86,47.78,3.4
2025-02-11 02:45:49,24.86,47.81,4.5
2025-02-11 02:46:49,24.86,47.81,4.6
2025-02-11 02:47:49,24.86,47.79,4.5
2025-02-11 02:48:49,24.865,47.79,4.4
2025-02-11 02:49:49,24.865,47.77,4.7
2025-02-11 02:50:49,24.86,47.78,4.4
2025-02-11 02:51:49,24.865,47.8,4.3
2025-02-11 02:52:49,24.86,47.8,4.7
2025-02-11 02:53:58,24.86,47.82,4.4
2025-02-11 02:54:58,24.86,47.83,3.8
2025-02-11 02:55:58,24.855,47.84,4.2
2025-02-11 02:56:58,24.855,47.84,4.2
2025-02-11 02:57:58,24.86,47.82,4.2
2025-02-11 02:58:58,24.86,47.86,4.1
2025-02-11 02:59:58,24.86,47.83,4.3
2025-02-11 03:00:58,24.86,47.82,4.6
2025-02-11 03:01:58,24.86,47.82,4.6
2025-02-11 03:02:58,24.865,47.85,4.3
2025-02-11 03:03:58,24.865,47.85,4.1
2025-02-11 03:04:58,24.865,47.83,4.6
2025-02-11 03:05:58,24.865,47.83,4.5
2025-02-11 03:06:58,24.865,47.83,4.3
2025-02-11 03:07:58,24.865,47.81,3.8
2025-02-11 03:09:04,24.865,47.83,4.2
2025-02-11 03:10:04,24.865,47.84,4.3
2025-02-11 03:11:04,24.865,47.86,4.5
2025-02-11 03:12:04,24.865,47.83,3.9
2025-02-11 03:13:04,24.865,47.84,3.7
2025-02-11 03:14:04,24.865,47.81,4.7
2025-02-11 03:15:04,24.87,47.85,4.1
2025-02-11 03:16:04,24.87,47.8,4.5
2025-02-11 03:17:04,24.87,47.82,4.5
2025-02-11 03:18:04,24.87,47.82,4.7
2025-02-11 03:19:04,24.87,47.81,4.4
2025-02-11 03:20:04,24.87,47.85,5.1
2025-02-11 03:21:04,24.87,47.87,4.0
2025-02-11 03:22:04,24.87,47.85,4.6
2025-02-11 03:23:04,24.865,47.83,3.9
