timestamp,temperature,humidity,pm2_5,co2
2025-02-10 19:40:28,25.62,45.54,4.6,422.0
2025-02-10 19:41:28,25.62,45.52,4.4,439.0
2025-02-10 19:42:28,25.615,45.55,3.9,400.0
2025-02-10 19:43:28,25.615,45.58,4.3,403.0
2025-02-10 19:44:28,25.615,45.57,4.4,402.0
2025-02-10 19:45:28,25.62,45.55,4.2,415.0
2025-02-10 19:46:28,25.62,45.53,4.0,400.0
2025-02-10 19:47:28,25.62,45.54,3.9,400.0
2025-02-10 19:48:28,25.615,45.52,4.3,405.0
2025-02-10 19:49:28,25.615,45.54,4.2,400.0
2025-02-10 19:50:28,25.615,45.53,4.4,419.0
2025-02-10 19:51:28,25.615,45.53,4.2,400.0
2025-02-10 19:52:28,25.615,45.55,4.9,406.0
2025-02-10 19:53:28,25.61,45.56,4.7,400.0
2025-02-10 19:54:31,25.61,45.57,4.3,431.0
2025-02-10 19:55:31,25.61,45.55,4.0,400.0
2025-02-10 19:56:31,25.61,45.57,4.1,415.0
2025-02-10 19:57:31,25.61,45.55,4.5,434.0
2025-02-10 19:58:31,25.605,45.57,4.1,411.0
2025-02-10 19:59:31,25.605,45.58,4.3,406.0
2025-02-10 20:00:31,25.605,45.58,4.2,400.0
2025-02-10 20:01:31,25.605,45.58,4.9,417.0
2025-02-10 20:02:31,25.605,45.56,4.0,400.0
2025-02-10 20:03:31,25.605,45.55,4.8,400.0
2025-02-10 20:04:31,25.605,45.58,4.6,400.0
2025-02-10 20:05:31,25.605,45.6,3.9,400.0
2025-02-10 20:06:31,25.6,45.62,4.1,400.0
2025-02-10 20:07:31,25.6,45.58,4.1,400.0
2025-02-10 20:08:31,25.6,45.6,4.6,402.0
2025-02-10 20:09:51,25.6,45.6,4.5,411.0
2025-02-10 20:10:51,25.6,45.61,4.2,400.0
2025-02-10 20:11:51,25.6,45.58,5.0,423.0
2025-02-10 20:12:51,25.6,45.59,4.1,428.0
2025-02-10 20:13:51,25.595,45.59,4.1,464.0
2025-02-10 20:14:51,25.595,45.58,4.2,429.0
2025-02-10 20:15:51,25.595,45.58,4.3,410.0
2025-02-10 20:16:51,25.595,45.58,4.4,405.0
2025-02-10 20:17:51,25.595,45.63,4.5,403.0
2025-02-10 20:18:51,25.595,45.6,4.0,400.0
2025-02-10 20:19:51,25.595,45.6,4.6,400.0
2025-02-10 20:20:51,25.595,45.59,4.1,408.0
2025-02-10 20:21:51,25.595,45.57,4.2,400.0
2025-02-10 20:22:51,25.595,45.59,4.6,400.0
2025-02-10 20:23:51,25.59,45.58,4.7,400.0
2025-02-10 20:25:01,25.59,45.62,4.2,400.0
2025-02-10 20:26:01,25.59,45.64,5.0,429.0
2025-02-10 20:27:01,25.59,45.59,4.6,450.0
2025-02-10 20:28:01,25.59,45.59,3.7,431.0
2025-02-10 20:29:01,25.59,45.6,5.0,408.0
2025-02-10 20:30:01,25.585,45.62,4.1,443.0
2025-02-10 20:31:01,25.59,45.6,4.2,432.0
2025-02-10 20:32:01,25.585,45.6,4.3,408.0
2025-02-10 20:33:01,25.585,45.61,4.2,400.0
2025-02-10 20:34:01,25.585,45.62,4.7,415.0
2025-02-10 20:35:01,25.585,45.6,4.8,400.0
2025-02-10 20:36:01,25.585,45.63,4.6,408.0
2025-02-10 20:37:01,25.585,45.65,4.5,400.0
2025-02-10 20:38:01,25.59,45.62,3.9,416.0
2025-02-10 20:39:01,25.59,45.63,4.5,400.0
2025-02-10 20:40:03,25.59,45.63,4.5,432.0
2025-02-10 20:41:03,25.59,45.63,4.3,416.0
2025-02-10 20:42:03,25.59,45.61,4.1,440.0
2025-02-10 20:43:03,25.585,45.64,3.4,437.0
2025-02-10 20:44:03,25.585,45.66,4.1,410.0
2025-02-10 20:45:03,25.59,45.65,4.2,429.0
2025-02-10 20:46:03,25.59,45.65,4.7,440.0
2025-02-10 20:47:03,25.59,45.64,4.5,401.0
2025-02-10 20:48:03,25.59,45.64,4.6,400.0
2025-02-10 20:49:03,25.59,45.64,4.5,400.0
2025-02-10 20:50:03,25.59,45.64,4.6,400.0
2025-02-10 20:51:03,25.59,45.66,4.8,400.0
2025-02-10 20:52:03,25.59,45.65,5.0,401.0
2025-02-10 20:53:03,25.595,45.66,5.7,400.0
2025-02-10 20:54:03,25.595,45.64,4.7,400.0
2025-02-10 20:55:09,25.6,45.61,4.3,422.0
2025-02-10 20:56:09,25.6,45.59,4.5,410.0
2025-02-10 20:57:09,25.6,45.59,4.2,441.0
2025-02-10 20:58:09,25.6,45.56,4.6,403.0
2025-02-10 20:59:09,25.6,45.59,4.4,424.0
2025-02-10 21:00:09,25.6,45.59,4.2,403.0
2025-02-10 21:01:09,25.6,45.63,4.8,441.0
2025-02-10 21:02:09,25.6,45.6,4.5,401.0
2025-02-10 21:03:09,25.6,45.6,4.6,400.0
2025-02-10 21:04:09,25.6,45.61,4.1,416.0
2025-02-10 21:04:51,25.6,45.59,4.1,403.0
2025-02-10 21:05:51,25.6,45.63,4.3,438.0
2025-02-10 21:06:51,25.6,45.63,4.5,401.0
2025-02-10 21:07:51,25.6,45.62,3.9,408.0
2025-02-10 21:08:51,25.6,45.6,4.7,436.0
2025-02-10 21:09:51,25.6,45.6,4.4,438.0
2025-02-10 21:10:51,25.6,45.59,4.4,423.0
2025-02-10 21:11:51,25.6,45.62,4.5,429.0
2025-02-10 21:12:51,25.605,45.62,4.4,416.0
2025-02-10 21:13:51,25.605,45.6,4.8,400.0
2025-02-10 21:14:51,25.605,45.6,4.9,400.0
2025-02-10 21:15:51,25.605,45.61,4.8,400.0
2025-02-10 21:16:51,25.605,45.61,4.4,400.0
2025-02-10 21:17:51,25.605,45.59,4.4,400.0
2025-02-10 21:18:51,25.61,45.6,4.3,400.0
2025-02-10 21:20:16,25.61,45.58,4.1,412.0
2025-02-10 21:21:16,25.61,45.59,4.8,423.0
2025-02-10 21:22:16,25.61,45.54,4.5,456.0
2025-02-10 21:23:16,25.61,45.54,4.5,410.0
2025-02-10 21:24:16,25.61,45.55,4.7,430.0
2025-02-10 21:25:16,25.61,45.59,4.2,400.0
2025-02-10 21:26:16,25.615,45.58,4.8,400.0
2025-02-10 21:27:16,25.615,45.54,4.1,400.0
2025-02-10 21:28:16,25.61,45.53,4.4,400.0
2025-02-10 21:29:16,25.61,45.56,4.8,400.0
2025-02-10 21:30:16,25.605,45.57,4.2,400.0
2025-02-10 21:31:16,25.605,45.57,4.0,400.0
2025-02-10 21:32:16,25.605,45.56,4.0,400.0
2025-02-10 21:33:16,25.605,45.57,4.6,412.0
2025-02-10 21:34:16,25.605,45.58,4.5,400.0
2025-02-10 21:35:24,25.605,45.58,4.9,403.0
2025-02-10 21:36:24,25.605,45.57,4.2,400.0
2025-02-10 21:37:24,25.605,45.57,4.4,443.0
2025-02-10 21:38:24,25.605,45.58,3.8,435.0
2025-02-10 21:39:24,25.605,45.58,5.0,444.0
2025-02-10 21:40:24,25.605,45.57,4.3,455.0
2025-02-10 21:41:24,25.605,45.56,4.7,400.0
2025-02-10 21:42:24,25.605,45.56,4.3,400.0
2025-02-10 21:43:24,25.605,45.56,4.9,400.0
2025-02-10 21:44:24,25.61,45.58,4.4,400.0
2025-02-10 21:45:24,25.61,45.58,4.1,400.0
2025-02-10 21:46:24,25.61,45.56,4.5,400.0
2025-02-10 21:47:24,25.61,45.56,5.1,400.0
2025-02-10 21:48:24,25.61,45.53,4.5,400.0
2025-02-10 21:49:24,25.61,45.53,4.3,400.0
2025-02-10 21:50:51,25.61,45.56,4.1,400.0
2025-02-10 21:51:51,25.61,45.56,4.4,417.0
2025-02-10 21:52:51,25.61,45.56,3.9,423.0
2025-02-10 21:53:51,25.61,45.58,4.1,402.0
2025-02-10 21:54:51,25.61,45.6,4.9,423.0
2025-02-10 21:55:51,25.61,45.58,4.3,429.0
2025-02-10 21:56:51,25.61,45.58,4.3,407.0
2025-02-10 21:57:51,25.615,45.59,4.3,435.0
2025-02-10 21:58:51,25.615,45.61,4.8,400.0
2025-02-10 21:59:51,25.61,45.61,4.8,400.0
2025-02-10 22:00:51,25.61,45.58,4.3,400.0
2025-02-10 22:01:51,25.61,45.58,4.1,400.0
2025-02-10 22:02:51,25.61,45.59,4.2,400.0
2025-02-10 22:03:51,25.61,45.55,4.4,400.0
2025-02-10 22:04:51,25.61,45.53,4.8,400.0
2025-02-10 22:05:56,25.61,45.5,4.4,454.0
2025-02-10 22:06:56,25.61,45.5,4.0,437.0
2025-02-10 22:07:56,25.61,45.51,4.7,437.0
2025-02-10 22:08:56,25.61,45.5,4.2,419.0
2025-02-10 22:09:56,25.61,45.53,4.4,400.0
2025-02-10 22:10:56,25.61,45.45,4.6,434.0
2025-02-10 22:11:56,25.605,45.47,4.3,400.0
2025-02-10 22:12:56,25.605,45.47,4.4,427.0
2025-02-10 22:13:56,25.605,45.51,4.7,400.0
2025-02-10 22:14:56,25.605,45.53,4.0,400.0
2025-02-10 22:15:56,25.605,45.55,4.3,403.0
2025-02-10 22:16:56,25.605,45.53,4.1,403.0
2025-02-10 22:17:56,25.6,45.53,4.5,404.0
2025-02-10 22:18:56,25.6,45.53,4.1,400.0
2025-02-10 22:19:56,25.6,45.53,4.6,401.0
2025-02-10 22:21:16,25.6,45.56,4.6,452.0
2025-02-10 22:22:16,25.6,45.56,4.7,430.0
2025-02-10 22:23:16,25.6,45.56,4.9,400.0
2025-02-10 22:24:16,25.6,45.55,4.4,400.0
2025-02-10 22:25:16,25.595,45.54,4.9,449.0
2025-02-10 22:26:16,25.595,45.56,4.5,400.0
2025-02-10 22:27:16,25.595,45.57,4.1,430.0
2025-02-10 22:28:16,25.595,45.59,4.6,401.0
2025-02-10 22:29:16,25.59,45.59,4.4,400.0
2025-02-10 22:30:16,25.59,45.56,4.9,400.0
2025-02-10 22:31:16,25.59,45.55,4.2,400.0
2025-02-10 22:32:16,25.59,45.57,4.1,400.0
2025-02-10 22:33:16,25.585,45.56,4.3,400.0
2025-02-10 22:34:16,25.585,45.56,4.1,400.0
2025-02-10 22:35:16,25.585,45.6,4.0,400.0
2025-02-10 22:36:22,25.58,45.56,4.6,418.0
2025-02-10 22:37:22,25.58,45.57,4.8,400.0
2025-02-10 22:38:22,25.58,45.58,4.3,451.0
2025-02-10 22:39:22,25.58,45.59,4.6,405.0
2025-02-10 22:40:22,25.575,45.59,4.8,401.0
2025-02-10 22:41:22,25.58,45.6,4.6,407.0
2025-02-10 22:42:22,25.58,45.59,4.5,400.0
2025-02-10 22:43:22,25.58,45.58,4.2,419.0
2025-02-10 22:44:22,25.58,45.6,5.0,422.0
2025-02-10 22:45:22,25.58,45.59,4.1,400.0
2025-02-10 22:46:22,25.58,45.58,4.5,414.0
2025-02-10 22:47:22,25.58,45.58,4.5,400.0
2025-02-10 22:48:22,25.585,45.58,4.1,400.0
2025-02-10 22:49:22,25.585,45.58,4.1,400.0
2025-02-10 22:50:22,25.585,45.6,4.5,400.0
2025-02-10 22:51:27,25.585,45.57,4.3,455.0
2025-02-10 22:52:27,25.59,45.59,4.5,414.0
2025-02-10 22:53:27,25.59,45.55,4.1,405.0
2025-02-10 22:54:27,25.59,45.58,4.5,407.0
2025-02-10 22:55:27,25.59,45.55,4.7,406.0
2025-02-10 22:56:27,25.59,45.58,4.7,429.0
2025-02-10 22:57:27,25.59,45.58,4.3,400.0
2025-02-10 22:58:27,25.595,45.57,4.3,427.0
2025-02-10 22:59:27,25.595,45.55,5.1,400.0
2025-02-10 23:00:27,25.595,45.55,4.7,403.0
2025-02-10 23:01:27,25.595,45.54,5.0,400.0
2025-02-10 23:02:27,25.595,45.53,4.3,400.0
2025-02-10 23:03:27,25.595,45.55,5.3,400.0
2025-02-10 23:04:27,25.595,45.58,4.4,400.0
2025-02-10 23:05:27,25.595,45.56,4.6,401.0
2025-02-10 23:06:28,25.595,45.55,4.6,407.0
2025-02-10 23:07:28,25.595,45.56,4.1,405.0
2025-02-10 23:08:28,25.595,45.56,4.6,403.0
2025-02-10 23:09:28,25.6,45.58,4.5,400.0
2025-02-10 23:10:28,25.6,45.58,4.7,413.0
2025-02-10 23:11:28,25.6,45.57,4.9,419.0
2025-02-10 23:12:28,25.6,45.55,4.8,400.0
2025-02-10 23:13:28,25.6,45.56,4.3,401.0
2025-02-10 23:14:28,25.6,45.55,5.3,400.0
2025-02-10 23:15:28,25.6,45.55,4.9,400.0
2025-02-10 23:16:28,25.595,45.55,4.9,400.0
2025-02-10 23:17:28,25.595,45.56,4.8,408.0
2025-02-10 23:18:28,25.595,45.53,4.3,412.0
2025-02-10 23:19:28,25.595,45.55,4.7,400.0
2025-02-10 23:20:28,25.595,45.54,4.8,400.0
2025-02-10 23:21:28,25.595,45.54,4.6,429.0
2025-02-10 23:22:28,25.59,45.56,4.7,410.0
2025-02-10 23:23:28,25.59,45.58,4.1,450.0
2025-02-10 23:24:28,25.59,45.6,4.2,420.0
2025-02-10 23:25:28,25.59,45.58,4.0,405.0
2025-02-10 23:26:28,25.59,45.58,4.7,432.0
2025-02-10 23:27:28,25.59,45.56,4.7,416.0
2025-02-10 23:28:28,25.59,45.55,4.6,428.0
2025-02-10 23:29:28,25.59,45.56,4.6,400.0
2025-02-10 23:30:28,25.59,45.52,4.6,424.0
2025-02-10 23:31:28,25.59,45.56,4.5,400.0
2025-02-10 23:32:28,25.59,45.56,4.3,400.0
2025-02-10 23:33:28,25.59,45.54,4.4,400.0
2025-02-10 23:34:28,25.59,45.5,4.9,400.0
2025-02-10 23:35:28,25.585,45.51,4.5,400.0
2025-02-10 23:37:04,25.58,45.55,4.4,426.0
2025-02-10 23:38:04,25.58,45.57,4.5,414.0
2025-02-10 23:39:04,25.58,45.57,4.2,413.0
2025-02-10 23:40:04,25.58,45.59,4.2,437.0
2025-02-10 23:41:04,25.58,45.59,4.8,403.0
2025-02-10 23:42:04,25.58,45.6,4.3,421.0
2025-02-10 23:43:04,25.58,45.59,4.9,415.0
2025-02-10 23:44:04,25.58,45.61,4.8,400.0
2025-02-10 23:45:04,25.58,45.6,5.1,400.0
2025-02-10 23:46:04,25.58,45.58,4.5,421.0
2025-02-10 23:47:04,25.58,45.59,4.7,418.0
2025-02-10 23:48:04,25.58,45.57,4.8,400.0
2025-02-10 23:49:04,25.575,45.6,4.8,400.0
2025-02-10 23:50:04,25.575,45.59,4.8,400.0
2025-02-10 23:51:04,25.575,45.59,4.1,400.0
2025-02-10 23:51:56,25.575,45.61,5.0,445.0
2025-02-10 23:52:56,25.575,45.59,4.6,408.0
2025-02-10 23:53:56,25.575,45.62,4.5,400.0
2025-02-10 23:54:56,25.575,45.6,4.4,410.0
2025-02-10 23:55:56,25.575,45.58,4.8,412.0
2025-02-10 23:56:56,25.575,45.6,4.8,426.0
2025-02-10 23:57:56,25.575,45.6,5.0,400.0
2025-02-10 23:58:56,25.575,45.63,4.5,400.0
2025-02-10 23:59:56,25.575,45.61,4.7,400.0
2025-02-11 00:00:56,25.575,45.61,4.0,400.0
2025-02-11 00:01:56,25.575,45.64,4.5,400.0
2025-02-11 00:02:56,25.575,45.61,4.1,400.0
2025-02-11 00:03:56,25.575,45.65,4.4,400.0
2025-02-11 00:04:56,25.575,45.6,4.6,400.0
2025-02-11 00:05:56,25.58,45.6,4.0,400.0
2025-02-11 00:07:14,25.58,45.62,4.4,448.0
2025-02-11 00:08:14,25.58,45.6,4.4,440.0
2025-02-11 00:09:14,25.58,45.61,4.5,407.0
2025-02-11 00:10:14,25.58,45.59,4.3,423.0
2025-02-11 00:11:14,25.585,45.58,4.5,431.0
2025-02-11 00:12:14,25.585,45.56,4.3,400.0
2025-02-11 00:13:14,25.585,45.59,4.7,400.0
2025-02-11 00:14:14,25.585,45.61,5.0,421.0
2025-02-11 00:15:14,25.585,45.59,4.7,428.0
2025-02-11 00:16:14,25.585,45.6,4.1,400.0
2025-02-11 00:17:14,25.585,45.58,4.8,400.0
2025-02-11 00:18:14,25.58,45.6,4.9,400.0
2025-02-11 00:19:14,25.58,45.57,4.6,400.0
2025-02-11 00:20:14,25.58,45.56,4.6,400.0
2025-02-11 00:21:14,25.575,45.57,4.1,413.0
2025-02-11 00:22:31,25.575,45.62,3.8,400.0
2025-02-11 00:23:31,25.575,45.61,4.5,412.0
2025-02-11 00:24:31,25.575,45.63,4.3,453.0
2025-02-11 00:25:31,25.575,45.63,5.2,417.0
2025-02-11 00:26:31,25.575,45.6,4.6,454.0
2025-02-11 00:27:31,25.575,45.59,4.3,445.0
2025-02-11 00:28:31,25.575,45.59,4.2,441.0
2025-02-11 00:29:31,25.575,45.62,4.6,400.0
2025-02-11 00:30:31,25.575,45.63,4.4,400.0
2025-02-11 00:31:31,25.575,45.62,4.7,400.0
2025-02-11 00:32:31,25.575,45.64,4.6,407.0
2025-02-11 00:33:31,25.575,45.64,4.4,400.0
2025-02-11 00:34:31,25.58,45.64,3.7,400.0
2025-02-11 00:35:31,25.58,45.63,4.5,409.0
2025-02-11 00:36:31,25.58,45.62,4.3,407.0
2025-02-11 00:37:32,25.58,45.61,4.1,449.0
2025-02-11 00:38:32,25.585,45.62,4.4,432.0
2025-02-11 00:39:32,25.585,45.61,4.8,402.0
2025-02-11 00:40:32,25.585,45.61,4.0,435.0
2025-02-11 00:41:32,25.585,45.62,4.8,442.0
2025-02-11 00:42:32,25.585,45.57,4.3,426.0
2025-02-11 00:43:32,25.585,45.6,3.8,400.0
2025-02-11 00:44:32,25.585,45.62,4.0,425.0
2025-02-11 00:45:32,25.59,45.6,4.5,405.0
2025-02-11 00:46:32,25.59,45.59,4.5,400.0
2025-02-11 00:47:32,25.59,45.61,4.5,411.0
2025-02-11 00:48:32,25.59,45.6,4.4,400.0
2025-02-11 00:49:32,25.59,45.56,4.7,400.0
2025-02-11 00:50:32,25.59,45.58,4.6,400.0
2025-02-11 00:51:32,25.59,45.57,4.9,400.0
2025-02-11 00:52:50,25.59,45.56,4.7,404.0
2025-02-11 00:53:50,25.585,45.55,4.2,413.0
2025-02-11 00:54:50,25.585,45.57,4.4,400.0
2025-02-11 00:55:50,25.585,45.6,4.6,402.0
2025-02-11 00:56:50,25.585,45.61,4.1,414.0
2025-02-11 00:57:50,25.58,45.59,4.1,400.0
2025-02-11 00:58:50,25.58,45.58,5.0,400.0
2025-02-11 00:59:50,25.58,45.58,4.1,407.0
2025-02-11 01:00:50,25.58,45.6,4.4,400.0
2025-02-11 01:01:50,25.58,45.64,3.6,400.0
2025-02-11 01:02:50,25.58,45.62,4.2,400.0
2025-02-11 01:03:50,25.58,45.62,4.5,400.0
2025-02-11 01:04:50,25.58,45.63,4.6,400.0
2025-02-11 01:05:50,25.58,45.64,4.1,400.0
2025-02-11 01:06:50,25.58,45.65,4.3,405.0
2025-02-11 01:07:59,25.58,45.64,4.7,427.0
2025-02-11 01:08:59,25.58,45.65,4.1,447.0
2025-02-11 01:09:59,25.58,45.64,4.4,421.0
2025-02-11 01:10:59,25.585,45.66,4.5,422.0
2025-02-11 01:11:59,25.585,45.66,3.9,414.0
2025-02-11 01:12:59,25.585,45.64,4.2,422.0
2025-02-11 01:13:59,25.585,45.65,4.1,435.0
2025-02-11 01:14:59,25.585,45.61,4.1,400.0
2025-02-11 01:15:59,25.585,45.62,4.6,400.0
2025-02-11 01:16:59,25.59,45.62,4.5,400.0
2025-02-11 01:17:59,25.59,45.64,4.3,400.0
2025-02-11 01:18:59,25.59,45.64,3.9,400.0
2025-02-11 01:19:59,25.59,45.61,4.4,411.0
2025-02-11 01:20:59,25.595,45.6,4.4,402.0
2025-02-11 01:21:59,25.595,45.6,3.8,400.0
2025-02-11 01:23:22,25.595,45.61,3.8,455.0
2025-02-11 01:24:22,25.6,45.61,3.9,453.0
2025-02-11 01:25:22,25.6,45.59,3.9,402.0
2025-02-11 01:26:22,25.6,45.61,4.9,445.0
2025-02-11 01:27:22,25.6,45.6,4.3,404.0
2025-02-11 01:28:22,25.6,45.62,4.1,400.0
2025-02-11 01:29:22,25.605,45.63,4.0,400.0
2025-02-11 01:30:22,25.605,45.62,4.3,400.0
2025-02-11 01:31:22,25.605,45.59,4.0,400.0
2025-02-11 01:32:22,25.605,45.57,4.3,400.0
2025-02-11 01:33:22,25.605,45.59,5.0,415.0
2025-02-11 01:34:22,25.605,45.6,4.3,414.0
2025-02-11 01:35:22,25.605,45.62,4.4,409.0
2025-02-11 01:36:22,25.6,45.58,4.2,400.0
2025-02-11 01:37:22,25.6,45.55,4.6,405.0
2025-02-11 01:38:08,25.6,45.58,4.6,400.0
2025-02-11 01:39:08,25.595,45.62,4.4,400.0
2025-02-11 01:40:08,25.595,45.62,4.4,418.0
2025-02-11 01:41:08,25.595,45.61,4.1,454.0
2025-02-11 01:42:08,25.595,45.62,4.5,440.0
2025-02-11 01:43:08,25.595,45.61,4.3,455.0
2025-02-11 01:44:08,25.595,45.61,4.4,446.0
2025-02-11 01:45:08,25.595,45.62,4.2,400.0
2025-02-11 01:46:08,25.595,45.61,4.4,401.0
2025-02-11 01:47:08,25.59,45.64,4.7,400.0
2025-02-11 01:48:08,25.595,45.63,4.4,400.0
2025-02-11 01:49:08,25.59,45.62,4.4,413.0
2025-02-11 01:50:08,25.59,45.63,3.9,402.0
2025-02-11 01:51:08,25.59,45.62,4.0,400.0
2025-02-11 01:52:08,25.59,45.61,4.6,400.0
2025-02-11 01:53:29,25.59,45.6,4.2,400.0
2025-02-11 01:54:29,25.585,45.62,4.2,443.0
2025-02-11 01:55:29,25.585,45.63,4.3,412.0
2025-02-11 01:56:29,25.585,45.62,4.9,407.0
2025-02-11 01:57:29,25.585,45.64,4.6,406.0
2025-02-11 01:58:29,25.59,45.62,3.7,432.0
2025-02-11 01:59:29,25.585,45.58,4.6,409.0
2025-02-11 02:00:29,25.585,45.61,5.0,400.0
2025-02-11 02:01:29,25.58,45.6,4.6,408.0
2025-02-11 02:02:29,25.58,45.62,4.8,400.0
2025-02-11 02:03:29,25.58,45.64,4.3,400.0
2025-02-11 02:04:29,25.58,45.66,5.1,400.0
2025-02-11 02:05:29,25.58,45.66,4.6,413.0
2025-02-11 02:06:29,25.58,45.64,4.6,400.0
